hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
de6f29831383b1b1b4b4f987c7373de080bacc4f21d4c5511deb54cbd45ccc4c,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,2.0,4000.0,0.961,0.0823346828499387,,
5fab40caf94572bc366fa85ce866c2dfedb30e2bb003770bfbfcb6e2bd9994b4,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,2.5,4000.0,0.961,0.0823346828499387,,
9af156fab8758ecf0452e8ec8374326d8c20fcbd4cd4597a556836f9248f5e04,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,3.0,4000.0,0.961,0.0823346828499387,,
18c667a1e215419cbcb95511dea61f881f582e4c7290fd73a105a61af79b6629,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,4.0,4000.0,0.961,0.0823346828499387,,
8f0603a9c4fea9f91463015724fb1a81d512323464b348f34ed314aebe9b2c4d,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,5.0,4000.0,0.961,0.0823346828499387,,
1508143bfc2565c44658939bf42ceee94d45a0a838e89bcf82804f0f09da145d,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,7.5,4000.0,0.961,0.0823346828499387,,
c7160c99a1a82871be0f64f22791dd1c0f0cd7249b15a739c80d14342f2bfe38,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,10.0,4000.0,0.961,0.0823346828499387,,
ae1d59b942c97d204a8857e3fbdd3883f5a7dab3e8978794d9f89a4f2430d6c7,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,1.0,8000.0,0.9412,0.1096474349905185,,
cae5d888c0ce7fa12ce8061c877eff3b6af359ff9e9f7f2516a382133561867c,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,1.5,8000.0,0.9412,0.1096474349905185,,
157693655dfd372f10b8f91949f5dde7e236ca94d35797e9793fcae22cf966b9,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,2.0,8000.0,0.9412,0.1096474349905185,,
c9594547412649467b9f0273e163047854707e4b0928bd8d8e50290cea239e55,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,2.5,8000.0,0.9412,0.1096474349905185,,
0e9779c7a0c9c6fbd708218a754f6c2efae44cacb7baef89c65bf95dfdb96101,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,3.0,8000.0,0.9412,0.1096474349905185,,
c20b613e513faea45f209022596b2bcc4a193981978c471a0e1871924715cb2c,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_8000,hnsw,8.0,200.0,10,4.0,8000.0,0.9412,0.1096474349905185,,
